Province/State,Country/Region,Lat,Long,Date,Value
#adm1+name,#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num
Guadeloupe,France,16.265,-61.551,2020-02-08,0
Guadeloupe,France,16.265,-61.551,2020-02-07,0
Guadeloupe,France,16.265,-61.551,2020-02-06,0
Guadeloupe,France,16.265,-61.551,2020-02-05,0
Guadeloupe,France,16.265,-61.551,2020-02-04,0
Guadeloupe,France,16.265,-61.551,2020-02-03,0
Guadeloupe,France,16.265,-61.551,2020-02-02,0
Guadeloupe,France,16.265,-61.551,2020-02-01,0
Guadeloupe,France,16.265,-61.551,2020-01-31,0
Guadeloupe,France,16.265,-61.551,2020-01-30,0
Guadeloupe,France,16.265,-61.551,2020-01-29,0
Guadeloupe,France,16.265,-61.551,2020-01-28,0
Guadeloupe,France,16.265,-61.551,2020-01-27,0
Guadeloupe,France,16.265,-61.551,2020-01-26,0
Guadeloupe,France,16.265,-61.551,2020-01-25,0
Guadeloupe,France,16.265,-61.551,2020-01-24,0
Guadeloupe,France,16.265,-61.551,2020-01-23,0
Guadeloupe,France,16.265,-61.551,2020-01-22,0
Martinique,France,14.6415,-61.0242,2020-11-04,4215
Martinique,France,14.6415,-61.0242,2020-11-03,3552
Martinique,France,14.6415,-61.0242,2020-11-02,3552
Martinique,France,14.6415,-61.0242,2020-11-01,3552
Martinique,France,14.6415,-61.0242,2020-10-31,3552
Martinique,France,14.6415,-61.0242,2020-10-30,3552
Martinique,France,14.6415,-61.0242,2020-10-29,3552
Martinique,France,14.6415,-61.0242,2020-10-28,3552
Martinique,France,14.6415,-61.0242,2020-10-27,3552
Martinique,France,14.6415,-61.0242,2020-10-26,2257
Martinique,France,14.6415,-61.0242,2020-10-25,2257
Martinique,France,14.6415,-61.0242,2020-10-24,2257
Martinique,France,14.6415,-61.0242,2020-10-23,2257
Martinique,France,14.6415,-61.0242,2020-10-22,2257
Martinique,France,14.6415,-61.0242,2020-10-21,2257
Martinique,France,14.6415,-61.0242,2020-10-20,2257
Martinique,France,14.6415,-61.0242,2020-10-19,2257
Martinique,France,14.6415,-61.0242,2020-10-18,2257
Martinique,France,14.6415,-61.0242,2020-10-17,2257
Martinique,France,14.6415,-61.0242,2020-10-16,2257
Martinique,France,14.6415,-61.0242,2020-10-15,2257
Martinique,France,14.6415,-61.0242,2020-10-14,2257
Martinique,France,14.6415,-61.0242,2020-10-13,2257
Martinique,France,14.6415,-61.0242,2020-10-12,1851
Martinique,France,14.6415,-61.0242,2020-10-11,1851
Martinique,France,14.6415,-61.0242,2020-10-10,1851
Martinique,France,14.6415,-61.0242,2020-10-09,1851
Martinique,France,14.6415,-61.0242,2020-10-08,1851
Martinique,France,14.6415,-61.0242,2020-10-07,1851
Martinique,France,14.6415,-61.0242,2020-10-06,1851
Martinique,France,14.6415,-61.0242,2020-10-05,1543
Martinique,France,14.6415,-61.0242,2020-10-04,1543
Martinique,France,14.6415,-61.0242,2020-10-03,1543
Martinique,France,14.6415,-61.0242,2020-10-02,1543
Martinique,France,14.6415,-61.0242,2020-10-01,1543
Martinique,France,14.6415,-61.0242,2020-09-30,1543
Martinique,France,14.6415,-61.0242,2020-09-29,1290
Martinique,France,14.6415,-61.0242,2020-09-28,1290
Martinique,France,14.6415,-61.0242,2020-09-27,1290
Martinique,France,14.6415,-61.0242,2020-09-26,1290
Martinique,France,14.6415,-61.0242,2020-09-25,1290
Martinique,France,14.6415,-61.0242,2020-09-24,1290
Martinique,France,14.6415,-61.0242,2020-09-23,1290
Martinique,France,14.6415,-61.0242,2020-09-22,1290
Martinique,France,14.6415,-61.0242,2020-09-21,1122
Martinique,France,14.6415,-61.0242,2020-09-20,1122
Martinique,France,14.6415,-61.0242,2020-09-19,1122
Martinique,France,14.6415,-61.0242,2020-09-18,1122
Martinique,France,14.6415,-61.0242,2020-09-17,1122
Martinique,France,14.6415,-61.0242,2020-09-16,1122
Martinique,France,14.6415,-61.0242,2020-09-15,1122
Martinique,France,14.6415,-61.0242,2020-09-14,939
Martinique,France,14.6415,-61.0242,2020-09-13,939
Martinique,France,14.6415,-61.0242,2020-09-12,939
Martinique,France,14.6415,-61.0242,2020-09-11,939
Martinique,France,14.6415,-61.0242,2020-09-10,939
Martinique,France,14.6415,-61.0242,2020-09-09,939
Martinique,France,14.6415,-61.0242,2020-09-08,939
Martinique,France,14.6415,-61.0242,2020-09-07,758
Martinique,France,14.6415,-61.0242,2020-09-06,758
Martinique,France,14.6415,-61.0242,2020-09-05,758
Martinique,France,14.6415,-61.0242,2020-09-04,758
Martinique,France,14.6415,-61.0242,2020-09-03,754
Martinique,France,14.6415,-61.0242,2020-09-02,754
Martinique,France,14.6415,-61.0242,2020-09-01,747
Martinique,France,14.6415,-61.0242,2020-08-31,615
Martinique,France,14.6415,-61.0242,2020-08-30,596
Martinique,France,14.6415,-61.0242,2020-08-29,596
Martinique,France,14.6415,-61.0242,2020-08-28,596
Martinique,France,14.6415,-61.0242,2020-08-27,596
Martinique,France,14.6415,-61.0242,2020-08-26,596
Martinique,France,14.6415,-61.0242,2020-08-25,464
Martinique,France,14.6415,-61.0242,2020-08-24,464
Martinique,France,14.6415,-61.0242,2020-08-23,464
Martinique,France,14.6415,-61.0242,2020-08-22,336
Martinique,France,14.6415,-61.0242,2020-08-21,336
Martinique,France,14.6415,-61.0242,2020-08-20,336
Martinique,France,14.6415,-61.0242,2020-08-19,336
Martinique,France,14.6415,-61.0242,2020-08-18,336
Martinique,France,14.6415,-61.0242,2020-08-17,336
Martinique,France,14.6415,-61.0242,2020-08-16,336
Martinique,France,14.6415,-61.0242,2020-08-15,336
Martinique,France,14.6415,-61.0242,2020-08-14,336
Martinique,France,14.6415,-61.0242,2020-08-13,336
Martinique,France,14.6415,-61.0242,2020-08-12,336
Martinique,France,14.6415,-61.0242,2020-08-11,336
Martinique,France,14.6415,-61.0242,2020-08-10,336
Martinique,France,14.6415,-61.0242,2020-08-09,336
Martinique,France,14.6415,-61.0242,2020-08-08,336
Martinique,France,14.6415,-61.0242,2020-08-07,336
Martinique,France,14.6415,-61.0242,2020-08-06,276
Martinique,France,14.6415,-61.0242,2020-08-05,269
Martinique,France,14.6415,-61.0242,2020-08-04,269
Martinique,France,14.6415,-61.0242,2020-08-03,269
Martinique,France,14.6415,-61.0242,2020-08-02,269
Martinique,France,14.6415,-61.0242,2020-08-01,269
Martinique,France,14.6415,-61.0242,2020-07-31,269
Martinique,France,14.6415,-61.0242,2020-07-30,269
Martinique,France,14.6415,-61.0242,2020-07-29,269
Martinique,France,14.6415,-61.0242,2020-07-28,269
Martinique,France,14.6415,-61.0242,2020-07-27,269
Martinique,France,14.6415,-61.0242,2020-07-26,269
Martinique,France,14.6415,-61.0242,2020-07-25,269
Martinique,France,14.6415,-61.0242,2020-07-24,269
Martinique,France,14.6415,-61.0242,2020-07-23,262
Martinique,France,14.6415,-61.0242,2020-07-22,262
Martinique,France,14.6415,-61.0242,2020-07-21,262
Martinique,France,14.6415,-61.0242,2020-07-20,262
Martinique,France,14.6415,-61.0242,2020-07-19,262
Martinique,France,14.6415,-61.0242,2020-07-18,262
Martinique,France,14.6415,-61.0242,2020-07-17,255
Martinique,France,14.6415,-61.0242,2020-07-16,255
Martinique,France,14.6415,-61.0242,2020-07-15,255
Martinique,France,14.6415,-61.0242,2020-07-14,255
Martinique,France,14.6415,-61.0242,2020-07-13,255
Martinique,France,14.6415,-61.0242,2020-07-12,255
Martinique,France,14.6415,-61.0242,2020-07-11,255
Martinique,France,14.6415,-61.0242,2020-07-10,255
Martinique,France,14.6415,-61.0242,2020-07-09,249
Martinique,France,14.6415,-61.0242,2020-07-08,249
Martinique,France,14.6415,-61.0242,2020-07-07,249
Martinique,France,14.6415,-61.0242,2020-07-06,249
Martinique,France,14.6415,-61.0242,2020-07-05,249
Martinique,France,14.6415,-61.0242,2020-07-04,249
Martinique,France,14.6415,-61.0242,2020-07-03,249
Martinique,France,14.6415,-61.0242,2020-07-02,242
Martinique,France,14.6415,-61.0242,2020-07-01,242
Martinique,France,14.6415,-61.0242,2020-06-30,242
Martinique,France,14.6415,-61.0242,2020-06-29,242
Martinique,France,14.6415,-61.0242,2020-06-28,242
Martinique,France,14.6415,-61.0242,2020-06-27,242
Martinique,France,14.6415,-61.0242,2020-06-26,242
Martinique,France,14.6415,-61.0242,2020-06-25,236
Martinique,France,14.6415,-61.0242,2020-06-24,236
Martinique,France,14.6415,-61.0242,2020-06-23,236
Martinique,France,14.6415,-61.0242,2020-06-22,236
Martinique,France,14.6415,-61.0242,2020-06-21,236
Martinique,France,14.6415,-61.0242,2020-06-20,236
Martinique,France,14.6415,-61.0242,2020-06-19,236
Martinique,France,14.6415,-61.0242,2020-06-18,221
Martinique,France,14.6415,-61.0242,2020-06-17,202
Martinique,France,14.6415,-61.0242,2020-06-16,202
Martinique,France,14.6415,-61.0242,2020-06-15,202
Martinique,France,14.6415,-61.0242,2020-06-14,202
Martinique,France,14.6415,-61.0242,2020-06-13,202
Martinique,France,14.6415,-61.0242,2020-06-12,202
Martinique,France,14.6415,-61.0242,2020-06-11,202
Martinique,France,14.6415,-61.0242,2020-06-10,202
Martinique,France,14.6415,-61.0242,2020-06-09,202
Martinique,France,14.6415,-61.0242,2020-06-08,202
Martinique,France,14.6415,-61.0242,2020-06-07,202
Martinique,France,14.6415,-61.0242,2020-06-06,202
Martinique,France,14.6415,-61.0242,2020-06-05,202
Martinique,France,14.6415,-61.0242,2020-06-04,200
Martinique,France,14.6415,-61.0242,2020-06-03,200
Martinique,France,14.6415,-61.0242,2020-06-02,200
Martinique,France,14.6415,-61.0242,2020-06-01,200
Martinique,France,14.6415,-61.0242,2020-05-31,200
Martinique,France,14.6415,-61.0242,2020-05-30,200
Martinique,France,14.6415,-61.0242,2020-05-29,200
Martinique,France,14.6415,-61.0242,2020-05-28,197
Martinique,France,14.6415,-61.0242,2020-05-27,197
Martinique,France,14.6415,-61.0242,2020-05-26,197
Martinique,France,14.6415,-61.0242,2020-05-25,197
Martinique,France,14.6415,-61.0242,2020-05-24,197
Martinique,France,14.6415,-61.0242,2020-05-23,197
Martinique,France,14.6415,-61.0242,2020-05-22,197
Martinique,France,14.6415,-61.0242,2020-05-21,192
Martinique,France,14.6415,-61.0242,2020-05-20,192
Martinique,France,14.6415,-61.0242,2020-05-19,192
Martinique,France,14.6415,-61.0242,2020-05-18,192
Martinique,France,14.6415,-61.0242,2020-05-17,192
Martinique,France,14.6415,-61.0242,2020-05-16,192
Martinique,France,14.6415,-61.0242,2020-05-15,192
Martinique,France,14.6415,-61.0242,2020-05-14,189
Martinique,France,14.6415,-61.0242,2020-05-13,189
Martinique,France,14.6415,-61.0242,2020-05-12,187
Martinique,France,14.6415,-61.0242,2020-05-11,187
Martinique,France,14.6415,-61.0242,2020-05-10,186
Martinique,France,14.6415,-61.0242,2020-05-09,186
Martinique,France,14.6415,-61.0242,2020-05-08,186
Martinique,France,14.6415,-61.0242,2020-05-07,183
Martinique,France,14.6415,-61.0242,2020-05-06,182
Martinique,France,14.6415,-61.0242,2020-05-05,181
Martinique,France,14.6415,-61.0242,2020-05-04,181
Martinique,France,14.6415,-61.0242,2020-05-03,179
Martinique,France,14.6415,-61.0242,2020-05-02,179
Martinique,France,14.6415,-61.0242,2020-05-01,179
Martinique,France,14.6415,-61.0242,2020-04-30,178
Martinique,France,14.6415,-61.0242,2020-04-29,175
Martinique,France,14.6415,-61.0242,2020-04-28,175
Martinique,France,14.6415,-61.0242,2020-04-27,175
Martinique,France,14.6415,-61.0242,2020-04-26,175
Martinique,France,14.6415,-61.0242,2020-04-25,175
Martinique,France,14.6415,-61.0242,2020-04-24,170
Martinique,France,14.6415,-61.0242,2020-04-23,164
Martinique,France,14.6415,-61.0242,2020-04-22,164
Martinique,France,14.6415,-61.0242,2020-04-21,163
Martinique,France,14.6415,-61.0242,2020-04-20,163
Martinique,France,14.6415,-61.0242,2020-04-19,163
Martinique,France,14.6415,-61.0242,2020-04-18,158
Martinique,France,14.6415,-61.0242,2020-04-17,158
Martinique,France,14.6415,-61.0242,2020-04-16,158
Martinique,France,14.6415,-61.0242,2020-04-15,158
Martinique,France,14.6415,-61.0242,2020-04-14,157
Martinique,France,14.6415,-61.0242,2020-04-13,157
Martinique,France,14.6415,-61.0242,2020-04-12,155
Martinique,France,14.6415,-61.0242,2020-04-11,155
Martinique,France,14.6415,-61.0242,2020-04-10,155
Martinique,France,14.6415,-61.0242,2020-04-09,154
Martinique,France,14.6415,-61.0242,2020-04-08,154
Martinique,France,14.6415,-61.0242,2020-04-07,152
Martinique,France,14.6415,-61.0242,2020-04-06,151
Martinique,France,14.6415,-61.0242,2020-04-05,149
Martinique,France,14.6415,-61.0242,2020-04-04,145
Martinique,France,14.6415,-61.0242,2020-04-03,143
Martinique,France,14.6415,-61.0242,2020-04-02,138
Martinique,France,14.6415,-61.0242,2020-04-01,135
Martinique,France,14.6415,-61.0242,2020-03-31,128
Martinique,France,14.6415,-61.0242,2020-03-30,93
Martinique,France,14.6415,-61.0242,2020-03-29,93
Martinique,France,14.6415,-61.0242,2020-03-28,93
Martinique,France,14.6415,-61.0242,2020-03-27,81
Martinique,France,14.6415,-61.0242,2020-03-26,66
Martinique,France,14.6415,-61.0242,2020-03-25,66
Martinique,France,14.6415,-61.0242,2020-03-24,57
Martinique,France,14.6415,-61.0242,2020-03-23,53
Martinique,France,14.6415,-61.0242,2020-03-22,44
Martinique,France,14.6415,-61.0242,2020-03-21,32
Martinique,France,14.6415,-61.0242,2020-03-20,32
Martinique,France,14.6415,-61.0242,2020-03-19,23
Martinique,France,14.6415,-61.0242,2020-03-18,19
Martinique,France,14.6415,-61.0242,2020-03-17,16
Martinique,France,14.6415,-61.0242,2020-03-16,15
Martinique,France,14.6415,-61.0242,2020-03-15,9
Martinique,France,14.6415,-61.0242,2020-03-14,9
Martinique,France,14.6415,-61.0242,2020-03-13,3
Martinique,France,14.6415,-61.0242,2020-03-12,3
Martinique,France,14.6415,-61.0242,2020-03-11,3
Martinique,France,14.6415,-61.0242,2020-03-10,2
Martinique,France,14.6415,-61.0242,2020-03-09,2
Martinique,France,14.6415,-61.0242,2020-03-08,2
Martinique,France,14.6415,-61.0242,2020-03-07,2
Martinique,France,14.6415,-61.0242,2020-03-06,0
Martinique,France,14.6415,-61.0242,2020-03-05,0
Martinique,France,14.6415,-61.0242,2020-03-04,0
Martinique,France,14.6415,-61.0242,2020-03-03,0
Martinique,France,14.6415,-61.0242,2020-03-02,0
Martinique,France,14.6415,-61.0242,2020-03-01,0
Martinique,France,14.6415,-61.0242,2020-02-29,0
Martinique,France,14.6415,-61.0242,2020-02-28,0
Martinique,France,14.6415,-61.0242,2020-02-27,0
Martinique,France,14.6415,-61.0242,2020-02-26,0
Martinique,France,14.6415,-61.0242,2020-02-25,0
Martinique,France,14.6415,-61.0242,2020-02-24,0
Martinique,France,14.6415,-61.0242,2020-02-23,0
Martinique,France,14.6415,-61.0242,2020-02-22,0
Martinique,France,14.6415,-61.0242,2020-02-21,0
Martinique,France,14.6415,-61.0242,2020-02-20,0
Martinique,France,14.6415,-61.0242,2020-02-19,0
Martinique,France,14.6415,-61.0242,2020-02-18,0
Martinique,France,14.6415,-61.0242,2020-02-17,0
Martinique,France,14.6415,-61.0242,2020-02-16,0
Martinique,France,14.6415,-61.0242,2020-02-15,0
Martinique,France,14.6415,-61.0242,2020-02-14,0
Martinique,France,14.6415,-61.0242,2020-02-13,0
Martinique,France,14.6415,-61.0242,2020-02-12,0
Martinique,France,14.6415,-61.0242,2020-02-11,0
Martinique,France,14.6415,-61.0242,2020-02-10,0
Martinique,France,14.6415,-61.0242,2020-02-09,0
Martinique,France,14.6415,-61.0242,2020-02-08,0
Martinique,France,14.6415,-61.0242,2020-02-07,0
Martinique,France,14.6415,-61.0242,2020-02-06,0
Martinique,France,14.6415,-61.0242,2020-02-05,0
Martinique,France,14.6415,-61.0242,2020-02-04,0
Martinique,France,14.6415,-61.0242,2020-02-03,0
Martinique,France,14.6415,-61.0242,2020-02-02,0
Martinique,France,14.6415,-61.0242,2020-02-01,0
Martinique,France,14.6415,-61.0242,2020-01-31,0
Martinique,France,14.6415,-61.0242,2020-01-30,0
Martinique,France,14.6415,-61.0242,2020-01-29,0
Martinique,France,14.6415,-61.0242,2020-01-28,0
Martinique,France,14.6415,-61.0242,2020-01-27,0
Martinique,France,14.6415,-61.0242,2020-01-26,0
Martinique,France,14.6415,-61.0242,2020-01-25,0
Martinique,France,14.6415,-61.0242,2020-01-24,0
Martinique,France,14.6415,-61.0242,2020-01-23,0
Martinique,France,14.6415,-61.0242,2020-01-22,0
Mayotte,France,-12.8275,45.166244,2020-11-04,4550
Mayotte,France,-12.8275,45.166244,2020-11-03,4524
Mayotte,France,-12.8275,45.166244,2020-11-02,4489
Mayotte,France,-12.8275,45.166244,2020-11-01,4366
Mayotte,France,-12.8275,45.166244,2020-10-31,4366
Mayotte,France,-12.8275,45.166244,2020-10-30,4366
Mayotte,France,-12.8275,45.166244,2020-10-29,4366
Mayotte,France,-12.8275,45.166244,2020-10-28,4366
Mayotte,France,-12.8275,45.166244,2020-10-27,4321
Mayotte,France,-12.8275,45.166244,2020-10-26,4321
Mayotte,France,-12.8275,45.166244,2020-10-25,4276
Mayotte,France,-12.8275,45.166244,2020-10-24,4276
Mayotte,France,-12.8275,45.166244,2020-10-23,4276
Mayotte,France,-12.8275,45.166244,2020-10-22,4203
Mayotte,France,-12.8275,45.166244,2020-10-21,4203
Mayotte,France,-12.8275,45.166244,2020-10-20,4159
Mayotte,France,-12.8275,45.166244,2020-10-19,4159
Mayotte,France,-12.8275,45.166244,2020-10-18,4030
Mayotte,France,-12.8275,45.166244,2020-10-17,4030
Mayotte,France,-12.8275,45.166244,2020-10-16,4030
Mayotte,France,-12.8275,45.166244,2020-10-15,4030
Mayotte,France,-12.8275,45.166244,2020-10-14,4030
Mayotte,France,-12.8275,45.166244,2020-10-13,4030
Mayotte,France,-12.8275,45.166244,2020-10-12,4030
Mayotte,France,-12.8275,45.166244,2020-10-11,3989
Mayotte,France,-12.8275,45.166244,2020-10-10,3989
Mayotte,France,-12.8275,45.166244,2020-10-09,3989
Mayotte,France,-12.8275,45.166244,2020-10-08,3892
Mayotte,France,-12.8275,45.166244,2020-10-07,3892
Mayotte,France,-12.8275,45.166244,2020-10-06,3892
Mayotte,France,-12.8275,45.166244,2020-10-05,3892
Mayotte,France,-12.8275,45.166244,2020-10-04,3779
Mayotte,France,-12.8275,45.166244,2020-10-03,3779
Mayotte,France,-12.8275,45.166244,2020-10-02,3779
Mayotte,France,-12.8275,45.166244,2020-10-01,3779
Mayotte,France,-12.8275,45.166244,2020-09-30,3779
Mayotte,France,-12.8275,45.166244,2020-09-29,3541
Mayotte,France,-12.8275,45.166244,2020-09-28,3541
Mayotte,France,-12.8275,45.166244,2020-09-27,3541
Mayotte,France,-12.8275,45.166244,2020-09-26,3541
Mayotte,France,-12.8275,45.166244,2020-09-25,3541
Mayotte,France,-12.8275,45.166244,2020-09-24,3541
Mayotte,France,-12.8275,45.166244,2020-09-23,3541
Mayotte,France,-12.8275,45.166244,2020-09-22,3541
Mayotte,France,-12.8275,45.166244,2020-09-21,3541
Mayotte,France,-12.8275,45.166244,2020-09-20,3541
Mayotte,France,-12.8275,45.166244,2020-09-19,3541
Mayotte,France,-12.8275,45.166244,2020-09-18,3541
Mayotte,France,-12.8275,45.166244,2020-09-17,3541
Mayotte,France,-12.8275,45.166244,2020-09-16,3374
Mayotte,France,-12.8275,45.166244,2020-09-15,3374
Mayotte,France,-12.8275,45.166244,2020-09-14,3374
Mayotte,France,-12.8275,45.166244,2020-09-13,3374
Mayotte,France,-12.8275,45.166244,2020-09-12,3374
Mayotte,France,-12.8275,45.166244,2020-09-11,3374
Mayotte,France,-12.8275,45.166244,2020-09-10,3374
Mayotte,France,-12.8275,45.166244,2020-09-09,3374
Mayotte,France,-12.8275,45.166244,2020-09-08,3374
Mayotte,France,-12.8275,45.166244,2020-09-07,3374
Mayotte,France,-12.8275,45.166244,2020-09-06,3374
Mayotte,France,-12.8275,45.166244,2020-09-05,3374
Mayotte,France,-12.8275,45.166244,2020-09-04,3374
Mayotte,France,-12.8275,45.166244,2020-09-03,3374
Mayotte,France,-12.8275,45.166244,2020-09-02,3301
Mayotte,France,-12.8275,45.166244,2020-09-01,3301
Mayotte,France,-12.8275,45.166244,2020-08-31,3301
Mayotte,France,-12.8275,45.166244,2020-08-30,3301
Mayotte,France,-12.8275,45.166244,2020-08-29,3301
Mayotte,France,-12.8275,45.166244,2020-08-28,3301
Mayotte,France,-12.8275,45.166244,2020-08-27,3301
Mayotte,France,-12.8275,45.166244,2020-08-26,3237
Mayotte,France,-12.8275,45.166244,2020-08-25,3237
Mayotte,France,-12.8275,45.166244,2020-08-24,3237
Mayotte,France,-12.8275,45.166244,2020-08-23,3237
Mayotte,France,-12.8275,45.166244,2020-08-22,3237
Mayotte,France,-12.8275,45.166244,2020-08-21,3237
Mayotte,France,-12.8275,45.166244,2020-08-20,3160
Mayotte,France,-12.8275,45.166244,2020-08-19,3160
Mayotte,France,-12.8275,45.166244,2020-08-18,3160
Mayotte,France,-12.8275,45.166244,2020-08-17,3160
Mayotte,France,-12.8275,45.166244,2020-08-16,3119
Mayotte,France,-12.8275,45.166244,2020-08-15,3119
Mayotte,France,-12.8275,45.166244,2020-08-14,3119
Mayotte,France,-12.8275,45.166244,2020-08-13,3119
Mayotte,France,-12.8275,45.166244,2020-08-12,3091
Mayotte,France,-12.8275,45.166244,2020-08-11,3091
Mayotte,France,-12.8275,45.166244,2020-08-10,3068
Mayotte,France,-12.8275,45.166244,2020-08-09,3068
Mayotte,France,-12.8275,45.166244,2020-08-08,3068
Mayotte,France,-12.8275,45.166244,2020-08-07,3068
Mayotte,France,-12.8275,45.166244,2020-08-06,3042
Mayotte,France,-12.8275,45.166244,2020-08-05,3031
Mayotte,France,-12.8275,45.166244,2020-08-04,3023
Mayotte,France,-12.8275,45.166244,2020-08-03,3008
Mayotte,France,-12.8275,45.166244,2020-08-02,2962
Mayotte,France,-12.8275,45.166244,2020-08-01,2962
Mayotte,France,-12.8275,45.166244,2020-07-31,2962
Mayotte,France,-12.8275,45.166244,2020-07-30,2962
Mayotte,France,-12.8275,45.166244,2020-07-29,2905
Mayotte,France,-12.8275,45.166244,2020-07-28,2900
Mayotte,France,-12.8275,45.166244,2020-07-27,2900
Mayotte,France,-12.8275,45.166244,2020-07-26,2862
Mayotte,France,-12.8275,45.166244,2020-07-25,2862
Mayotte,France,-12.8275,45.166244,2020-07-24,2862
Mayotte,France,-12.8275,45.166244,2020-07-23,2862
Mayotte,France,-12.8275,45.166244,2020-07-22,2839
Mayotte,France,-12.8275,45.166244,2020-07-21,2824
Mayotte,France,-12.8275,45.166244,2020-07-20,2808
Mayotte,France,-12.8275,45.166244,2020-07-19,2782
Mayotte,France,-12.8275,45.166244,2020-07-18,2782
Mayotte,France,-12.8275,45.166244,2020-07-17,2782
Mayotte,France,-12.8275,45.166244,2020-07-16,2778
Mayotte,France,-12.8275,45.166244,2020-07-15,2743
Mayotte,France,-12.8275,45.166244,2020-07-14,2724
Mayotte,France,-12.8275,45.166244,2020-07-13,2724
Mayotte,France,-12.8275,45.166244,2020-07-12,2711
Mayotte,France,-12.8275,45.166244,2020-07-11,2711
Mayotte,France,-12.8275,45.166244,2020-07-10,2711
Mayotte,France,-12.8275,45.166244,2020-07-09,2702
Mayotte,France,-12.8275,45.166244,2020-07-08,2688
Mayotte,France,-12.8275,45.166244,2020-07-07,2688
Mayotte,France,-12.8275,45.166244,2020-07-06,2679
Mayotte,France,-12.8275,45.166244,2020-07-05,2661
Mayotte,France,-12.8275,45.166244,2020-07-04,2661
Mayotte,France,-12.8275,45.166244,2020-07-03,2661
Mayotte,France,-12.8275,45.166244,2020-07-02,2650
Mayotte,France,-12.8275,45.166244,2020-07-01,2643
Mayotte,France,-12.8275,45.166244,2020-06-30,2603
Mayotte,France,-12.8275,45.166244,2020-06-29,2560
Mayotte,France,-12.8275,45.166244,2020-06-28,2508
Mayotte,France,-12.8275,45.166244,2020-06-27,2508
Mayotte,France,-12.8275,45.166244,2020-06-26,2508
Mayotte,France,-12.8275,45.166244,2020-06-25,2508
Mayotte,France,-12.8275,45.166244,2020-06-24,2467
Mayotte,France,-12.8275,45.166244,2020-06-23,2434
Mayotte,France,-12.8275,45.166244,2020-06-22,2434
Mayotte,France,-12.8275,45.166244,2020-06-21,2404
Mayotte,France,-12.8275,45.166244,2020-06-20,2404
Mayotte,France,-12.8275,45.166244,2020-06-19,2394
Mayotte,France,-12.8275,45.166244,2020-06-18,2383
Mayotte,France,-12.8275,45.166244,2020-06-17,2345
Mayotte,France,-12.8275,45.166244,2020-06-16,2333
Mayotte,France,-12.8275,45.166244,2020-06-15,2310
Mayotte,France,-12.8275,45.166244,2020-06-14,2298
Mayotte,France,-12.8275,45.166244,2020-06-13,2282
Mayotte,France,-12.8275,45.166244,2020-06-12,2268
Mayotte,France,-12.8275,45.166244,2020-06-11,2240
Mayotte,France,-12.8275,45.166244,2020-06-10,2226
Mayotte,France,-12.8275,45.166244,2020-06-09,2175
Mayotte,France,-12.8275,45.166244,2020-06-08,2151
Mayotte,France,-12.8275,45.166244,2020-06-07,2079
Mayotte,France,-12.8275,45.166244,2020-06-06,2079
Mayotte,France,-12.8275,45.166244,2020-06-05,2079
Mayotte,France,-12.8275,45.166244,2020-06-04,2058
Mayotte,France,-12.8275,45.166244,2020-06-03,1993
Mayotte,France,-12.8275,45.166244,2020-06-02,1986
Mayotte,France,-12.8275,45.166244,2020-06-01,1934
Mayotte,France,-12.8275,45.166244,2020-05-31,1699
Mayotte,France,-12.8275,45.166244,2020-05-30,1699
Mayotte,France,-12.8275,45.166244,2020-05-29,1699
Mayotte,France,-12.8275,45.166244,2020-05-28,1670
Mayotte,France,-12.8275,45.166244,2020-05-27,1645
Mayotte,France,-12.8275,45.166244,2020-05-26,1634
Mayotte,France,-12.8275,45.166244,2020-05-25,1609
Mayotte,France,-12.8275,45.166244,2020-05-24,1587
Mayotte,France,-12.8275,45.166244,2020-05-23,1521
Mayotte,France,-12.8275,45.166244,2020-05-22,1521
Mayotte,France,-12.8275,45.166244,2020-05-21,1475
Mayotte,France,-12.8275,45.166244,2020-05-20,1475
Mayotte,France,-12.8275,45.166244,2020-05-19,1370
Mayotte,France,-12.8275,45.166244,2020-05-18,1370
Mayotte,France,-12.8275,45.166244,2020-05-17,1342
Mayotte,France,-12.8275,45.166244,2020-05-16,1312
Mayotte,France,-12.8275,45.166244,2020-05-15,1210
Mayotte,France,-12.8275,45.166244,2020-05-14,1210
Mayotte,France,-12.8275,45.166244,2020-05-13,1143
Mayotte,France,-12.8275,45.166244,2020-05-12,1095
Mayotte,France,-12.8275,45.166244,2020-05-11,1023
Mayotte,France,-12.8275,45.166244,2020-05-10,1023
Mayotte,France,-12.8275,45.166244,2020-05-09,988
Mayotte,France,-12.8275,45.166244,2020-05-08,854
Mayotte,France,-12.8275,45.166244,2020-05-07,854
Mayotte,France,-12.8275,45.166244,2020-05-06,739
Mayotte,France,-12.8275,45.166244,2020-05-05,739
Mayotte,France,-12.8275,45.166244,2020-05-04,686
Mayotte,France,-12.8275,45.166244,2020-05-03,650
Mayotte,France,-12.8275,45.166244,2020-05-02,539
Mayotte,France,-12.8275,45.166244,2020-05-01,539
Mayotte,France,-12.8275,45.166244,2020-04-30,539
Mayotte,France,-12.8275,45.166244,2020-04-29,460
Mayotte,France,-12.8275,45.166244,2020-04-28,460
Mayotte,France,-12.8275,45.166244,2020-04-27,401
Mayotte,France,-12.8275,45.166244,2020-04-26,401
